PULocationID,pickup_hour,demand_mean,demand_median,demand_std,samples
0.0_0.0,0,7.392857142857143,7.0,4.408235438646589,28
0.0_0.0,1,7.521739130434782,6.0,5.4511847354279634,23
0.0_0.0,2,6.5,5.0,5.404246696158602,18
0.0_0.0,3,6.235294117647059,5.0,4.008263523096783,17
0.0_0.0,4,4.636363636363637,4.0,3.95658254741961,11
0.0_0.0,5,2.8823529411764706,3.0,1.495090003192804,17
0.0_0.0,6,5.136363636363637,4.5,3.1212856713899546,22
0.0_0.0,7,6.709677419354839,6.0,4.108475373234349,31
0.0_0.0,8,7.413793103448276,6.0,5.206570309160959,29
0.0_0.0,9,8.758620689655173,8.0,4.298298437536426,29
0.0_0.0,10,7.666666666666667,7.0,3.7722519875362597,30
0.0_0.0,11,7.266666666666667,7.0,3.352130905736738,30
0.0_0.0,12,8.933333333333334,8.5,4.697272380445055,30
0.0_0.0,13,8.935483870967742,11.0,4.654284648729368,31
0.0_0.0,14,11.451612903225806,10.0,5.943280293336441,31
0.0_0.0,15,10.962962962962964,10.0,5.487618801808313,27
0.0_0.0,16,8.516129032258064,7.0,4.380798768428237,31
0.0_0.0,17,9.833333333333334,9.0,4.094431317789072,30
0.0_0.0,18,10.7,10.5,4.713516880134232,30
0.0_0.0,19,12.709677419354838,12.0,5.628460703644747,31
0.0_0.0,20,12.678571428571429,12.5,6.40054147841659,28
0.0_0.0,21,9.387096774193548,10.0,4.751683346315905,31
0.0_0.0,22,11.107142857142858,9.0,7.597949458823478,28
0.0_0.0,23,9.592592592592593,8.0,5.617686762218463,27
18.63_-76.66,13,1.0,1.0,,1
19.47_-87.45,2,1.0,1.0,,1
30.13_-77.97,7,1.0,1.0,,1
35.03_-70.05,4,1.0,1.0,,1
35.87_-71.06,23,1.0,1.0,,1
4.79_-73.95,14,1.0,1.0,,1
40.06_-73.34,11,1.0,1.0,,1
40.12_-72.45,10,1.0,1.0,,1
40.17_-75.5,19,1.0,1.0,,1
40.27_-74.03,8,1.0,1.0,,1
40.47_-74.46,9,1.0,1.0,,1
40.54_-74.16,15,1.0,1.0,,1
40.55_-74.2,3,2.0,2.0,,1
40.55_-74.3,22,1.0,1.0,,1
40.56_-74.05,21,1.0,1.0,,1
40.57_-74.23,23,1.0,1.0,,1
40.58_-73.74,21,1.0,1.0,,1
40.58_-73.96,15,1.0,1.0,,1
40.58_-73.96,19,1.0,1.0,,1
40.58_-73.99,19,1.0,1.0,,1
40.59_-73.75,14,1.0,1.0,,1
40.59_-73.75,16,1.0,1.0,,1
40.59_-73.75,17,1.0,1.0,,1
40.59_-73.75,18,1.0,1.0,,1
40.59_-73.79,20,1.0,1.0,,1
40.59_-73.93,7,1.0,1.0,,1
40.59_-73.93,10,1.0,1.0,,1
40.59_-73.93,21,1.0,1.0,,1
40.59_-73.97,3,1.0,1.0,,1
40.59_-73.99,9,1.0,1.0,,1
40.59_-74.25,12,1.0,1.0,,1
40.61_-73.76,7,1.0,1.0,,1
40.61_-73.78,2,1.0,1.0,,1
40.61_-73.78,20,1.0,1.0,,1
40.61_-73.91,5,1.0,1.0,,1
40.61_-73.96,7,1.0,1.0,,1
40.61_-73.98,12,1.0,1.0,,1
40.61_-74.0,6,1.0,1.0,0.0,2
40.61_-74.0,10,1.0,1.0,,1
40.61_-74.01,9,1.0,1.0,,1
40.61_-74.03,1,1.0,1.0,,1
40.61_-74.04,1,1.0,1.0,,1
40.61_-74.1,2,1.0,1.0,,1
40.62_-73.78,16,1.0,1.0,,1
40.62_-73.85,18,1.0,1.0,,1
40.62_-73.94,7,1.0,1.0,,1
40.62_-73.94,15,1.0,1.0,,1
40.62_-73.97,16,1.0,1.0,,1
40.62_-74.0,10,1.0,1.0,,1
40.62_-74.0,17,1.0,1.0,,1
40.62_-74.0,22,1.0,1.0,,1
40.62_-74.02,7,1.0,1.0,,1
40.62_-74.03,0,1.0,1.0,,1
40.62_-74.03,4,1.0,1.0,,1
40.62_-74.03,10,1.0,1.0,,1
40.62_-74.03,22,1.0,1.0,,1
40.62_-74.03,23,1.0,1.0,,1
40.62_-74.04,0,1.0,1.0,,1
40.62_-74.27,12,1.0,1.0,,1
40.63_-73.77,12,1.0,1.0,,1
40.63_-73.77,14,1.0,1.0,,1
40.63_-73.78,22,1.0,1.0,,1
40.63_-73.79,20,1.0,1.0,,1
40.63_-73.8,16,1.0,1.0,,1
40.63_-73.88,19,1.0,1.0,,1
40.63_-73.9,3,1.0,1.0,,1
40.63_-73.93,3,1.0,1.0,,1
40.63_-73.93,22,1.0,1.0,,1
40.63_-73.94,23,1.0,1.0,,1
40.63_-73.95,9,1.0,1.0,,1
40.63_-73.95,12,1.0,1.0,,1
40.63_-73.96,14,1.0,1.0,,1
40.63_-73.97,7,1.0,1.0,0.0,2
40.63_-73.97,8,1.0,1.0,,1
40.63_-73.97,10,1.0,1.0,,1
40.63_-73.97,19,1.0,1.0,,1
40.63_-73.98,1,1.0,1.0,,1
40.63_-73.98,7,1.0,1.0,,1
40.63_-74.0,17,1.0,1.0,,1
40.63_-74.0,20,1.0,1.0,,1
40.63_-74.01,3,1.0,1.0,,1
40.63_-74.02,11,1.0,1.0,,1
40.63_-74.02,13,1.0,1.0,,1
40.63_-74.03,16,1.0,1.0,,1
40.63_-74.03,19,1.0,1.0,,1
40.63_-74.03,21,1.0,1.0,,1
40.63_-74.03,23,1.0,1.0,,1
40.63_-74.1,19,1.0,1.0,,1
40.63_-74.12,8,1.0,1.0,,1
40.64_-73.78,0,3.2916666666666665,2.0,2.5277445981790145,24
40.64_-73.78,1,2.8125,2.0,2.5617376914898995,16
40.64_-73.78,2,1.6,1.0,1.3498971154211057,10
40.64_-73.78,3,1.125,1.0,0.3535533905932738,8
40.64_-73.78,4,2.0,2.0,1.4142135623730951,2
40.64_-73.78,5,2.2666666666666666,2.0,1.6676187756655838,15
40.64_-73.78,6,3.2,3.0,1.673320053068151,20
40.64_-73.78,7,3.9130434782608696,4.0,2.661391356521842,23
40.64_-73.78,8,2.625,2.0,1.5864005379054391,16
40.64_-73.78,9,2.2857142857142856,2.0,1.1892374507581378,21
40.64_-73.78,10,1.7272727272727273,1.0,1.162174406295953,22
40.64_-73.78,11,2.0526315789473686,2.0,1.0259783520851544,19
40.64_-73.78,12,2.6875,3.0,1.01447851956888,16
40.64_-73.78,13,2.347826086956522,2.0,1.4650068461575658,23
40.64_-73.78,14,4.1923076923076925,4.0,2.5771182474885515,26
40.64_-73.78,15,4.185185185185185,4.0,2.5575985887763037,27
40.64_-73.78,16,4.413793103448276,4.0,2.584531477011844,29
40.64_-73.78,17,3.4615384615384617,3.0,3.009727818003073,26
40.64_-73.78,18,3.3333333333333335,3.0,2.1122354181147664,27
40.64_-73.78,19,2.962962962962963,2.0,2.0092379244472363,27
40.64_-73.78,20,3.6538461538461537,3.0,2.7414201822020305,26
40.64_-73.78,21,2.75,2.0,1.7132382161232529,28
40.64_-73.78,22,2.96,3.0,1.9035055380358978,25
40.64_-73.78,23,2.9166666666666665,2.0,1.9763089590064797,24
40.64_-73.79,0,2.3125,2.0,1.4476993242152645,16
40.64_-73.79,1,1.75,1.5,0.9574271077563381,4
40.64_-73.79,2,1.5,1.5,0.7071067811865476,2
40.64_-73.79,5,1.0,1.0,,1
40.64_-73.79,6,3.0,3.0,2.8284271247461903,2
40.64_-73.79,7,1.125,1.0,0.3535533905932738,8
40.64_-73.79,8,1.3333333333333333,1.0,0.4923659639173309,12
40.64_-73.79,9,1.0,1.0,0.0,7
40.64_-73.79,10,1.7333333333333334,2.0,0.7037315505489968,15
40.64_-73.79,11,1.9090909090909092,1.0,1.300349603340998,11
40.64_-73.79,12,2.111111111111111,2.0,1.367216532138064,18
40.64_-73.79,13,1.6818181818181819,1.0,0.9454836825347087,22
40.64_-73.79,14,2.423076923076923,2.0,1.270372446901362,26
40.64_-73.79,15,3.6666666666666665,4.0,1.5788456616111677,24
40.64_-73.79,16,2.4166666666666665,2.0,1.5298953265321544,24
40.64_-73.79,17,2.3703703703703702,2.0,1.181529261597611,27
40.64_-73.79,18,2.5357142857142856,2.0,1.5511559096637115,28
40.64_-73.79,19,3.3703703703703702,3.0,1.904410834557666,27
40.64_-73.79,20,2.96,3.0,1.6950909513454826,25
40.64_-73.79,21,3.0833333333333335,2.5,1.9318084941243565,24
40.64_-73.79,22,3.7916666666666665,4.0,2.5872457517039518,24
40.64_-73.79,23,3.08,2.0,2.1779194965226183,25
40.64_-73.8,0,1.0,1.0,,1
40.64_-73.8,7,1.0,1.0,0.0,2
40.64_-73.8,8,1.0,1.0,,1
40.64_-73.8,9,1.0,1.0,,1
40.64_-73.8,11,1.0,1.0,0.0,2
40.64_-73.8,12,1.0,1.0,0.0,3
40.64_-73.8,14,1.5,1.5,0.7071067811865476,2
40.64_-73.8,15,1.0,1.0,0.0,2
40.64_-73.8,16,1.5,1.5,0.7071067811865476,2
40.64_-73.8,17,1.0,1.0,0.0,2
40.64_-73.8,18,1.0,1.0,,1
40.64_-73.8,19,1.0,1.0,0.0,3
40.64_-73.8,20,1.0,1.0,0.0,2
40.64_-73.8,22,1.0,1.0,,1
40.64_-73.89,22,1.0,1.0,,1
40.64_-73.9,7,1.0,1.0,,1
40.64_-73.92,0,1.0,1.0,,1
40.64_-73.92,1,1.0,1.0,,1
40.64_-73.92,23,1.0,1.0,,1
40.64_-73.93,3,1.0,1.0,,1
40.64_-73.94,9,1.0,1.0,,1
40.64_-73.95,2,1.0,1.0,0.0,2
40.64_-73.95,8,1.0,1.0,,1
40.64_-73.96,1,1.0,1.0,,1
40.64_-73.96,2,1.0,1.0,,1
40.64_-73.96,10,1.0,1.0,,1
40.64_-73.96,14,1.0,1.0,,1
40.64_-73.97,0,1.0,1.0,,1
40.64_-73.97,2,1.0,1.0,,1
40.64_-73.97,3,1.0,1.0,,1
40.64_-73.97,5,1.0,1.0,0.0,2
40.64_-73.97,6,1.0,1.0,0.0,2
40.64_-73.97,7,1.0,1.0,0.0,4
40.64_-73.97,8,1.0,1.0,0.0,2
40.64_-73.97,9,1.0,1.0,0.0,2
40.64_-73.97,14,1.0,1.0,,1
40.64_-73.97,18,1.0,1.0,,1
40.64_-73.98,3,1.0,1.0,,1
40.64_-73.98,4,1.0,1.0,,1
40.64_-73.98,5,1.0,1.0,,1
40.64_-73.98,6,1.0,1.0,,1
40.64_-73.98,8,1.0,1.0,,1
40.64_-73.98,9,1.0,1.0,0.0,2
40.64_-73.98,10,1.0,1.0,0.0,3
40.64_-73.98,12,1.0,1.0,,1
40.64_-73.98,13,1.0,1.0,,1
40.64_-73.98,14,1.0,1.0,,1
40.64_-73.98,16,1.0,1.0,,1
40.64_-73.98,20,1.0,1.0,,1
40.64_-73.98,21,1.0,1.0,,1
40.64_-73.98,22,1.0,1.0,,1
40.64_-73.98,23,1.0,1.0,0.0,2
40.64_-74.01,9,1.0,1.0,,1
40.64_-74.02,1,1.0,1.0,,1
40.64_-74.02,9,1.0,1.0,,1
40.64_-74.02,22,1.0,1.0,,1
40.64_-74.07,3,1.0,1.0,,1
40.64_-74.14,4,1.0,1.0,,1
40.65_-73.78,0,3.3076923076923075,3.0,2.4293082269523687,26
40.65_-73.78,1,2.9166666666666665,1.0,3.287948609787881,12
40.65_-73.78,2,1.3333333333333333,1.0,0.5773502691896258,3
40.65_-73.78,4,2.0,2.0,1.224744871391589,5
40.65_-73.78,5,3.4210526315789473,2.0,2.545492518893483,19
40.65_-73.78,6,3.2,3.0,2.1908902300206643,20
40.65_-73.78,7,3.4583333333333335,3.0,2.302723655127566,24
40.65_-73.78,8,2.4444444444444446,2.0,1.7225911474978353,18
40.65_-73.78,9,2.56,2.0,1.685229954635272,25
40.65_-73.78,10,2.347826086956522,2.0,1.3351436985029639,23
40.65_-73.78,11,1.6875,1.0,1.0144785195688801,16
40.65_-73.78,12,2.7083333333333335,2.0,1.8528278426483,24
40.65_-73.78,13,2.8181818181818183,3.0,1.2960145368218983,22
40.65_-73.78,14,3.962962962962963,4.0,1.6048359964490375,27
40.65_-73.78,15,3.2,2.0,1.9148542155126762,25
40.65_-73.78,16,4.392857142857143,4.0,2.4394790839558764,28
40.65_-73.78,17,3.076923076923077,2.0,2.133974262695348,26
40.65_-73.78,18,3.413793103448276,3.0,1.8615899767078974,29
40.65_-73.78,19,4.033333333333333,3.0,2.498045212772874,30
40.65_-73.78,20,4.333333333333333,4.0,2.3038429433649132,27
40.65_-73.78,21,3.7777777777777777,4.0,2.1897195699156993,27
40.65_-73.78,22,4.142857142857143,3.0,2.8246833413386323,28
40.65_-73.78,23,4.269230769230769,4.0,2.7793192304259304,26
40.65_-73.79,0,2.2916666666666665,2.0,1.3666578295932035,24
40.65_-73.79,1,1.4,1.0,0.5477225575051661,5
40.65_-73.79,2,1.25,1.0,0.5,4
40.65_-73.79,3,1.0,1.0,,1
40.65_-73.79,4,1.0,1.0,,1
40.65_-73.79,5,1.625,1.0,0.9161253813129043,8
40.65_-73.79,6,1.9444444444444444,2.0,0.7253576985527025,18
40.65_-73.79,7,2.5,2.0,1.449137674618944,26
40.65_-73.79,8,2.0625,2.0,1.1236102527122116,16
40.65_-73.79,9,1.7777777777777777,1.0,1.1659661762602749,18
40.65_-73.79,10,1.3333333333333333,1.0,0.49236596391733095,12
40.65_-73.79,11,1.7142857142857142,1.5,0.825420305855557,14
40.65_-73.79,12,1.4,1.0,0.6992058987801011,10
40.65_-73.79,13,1.7333333333333334,1.0,1.0327955589886444,15
40.65_-73.79,14,2.6666666666666665,3.0,1.3867504905630728,27
40.65_-73.79,15,3.5416666666666665,3.0,2.570385974512585,24
40.65_-73.79,16,3.5185185185185186,3.0,2.0261819033376804,27
40.65_-73.79,17,2.7777777777777777,3.0,1.4500221041639685,27
40.65_-73.79,18,2.2,2.0,1.2909944487358054,25
40.65_-73.79,19,2.230769230769231,1.0,1.5825976698502322,26
40.65_-73.79,20,1.9047619047619047,2.0,0.8890872794479686,21
40.65_-73.79,21,2.576923076923077,2.0,1.701130845598349,26
40.65_-73.79,22,3.0526315789473686,2.0,2.7783625115549686,19
40.65_-73.79,23,3.0454545454545454,3.0,1.9142889448832336,22
40.65_-73.8,0,3.0,3.0,,1
40.65_-73.8,1,1.0,1.0,,1
40.65_-73.8,6,1.0,1.0,,1
40.65_-73.8,7,1.0,1.0,0.0,2
40.65_-73.8,8,1.0,1.0,0.0,2
40.65_-73.8,9,1.0,1.0,,1
40.65_-73.8,11,1.0,1.0,,1
40.65_-73.8,12,1.0,1.0,0.0,2
40.65_-73.8,13,1.0,1.0,,1
40.65_-73.8,14,1.0,1.0,0.0,3
40.65_-73.8,15,1.0,1.0,0.0,3
40.65_-73.8,16,1.0,1.0,0.0,3
40.65_-73.8,18,1.0,1.0,,1
40.65_-73.8,19,1.0,1.0,0.0,3
40.65_-73.8,20,1.0,1.0,0.0,2
40.65_-73.8,21,1.0,1.0,,1
40.65_-73.8,22,1.3333333333333333,1.0,0.5773502691896258,3
40.65_-73.8,23,1.0,1.0,0.0,2
40.65_-73.81,8,1.0,1.0,,1
40.65_-73.81,9,1.0,1.0,,1
40.65_-73.81,11,1.0,1.0,,1
40.65_-73.81,13,1.3333333333333333,1.0,0.5773502691896257,3
40.65_-73.81,14,1.0,1.0,,1
40.65_-73.81,15,1.0,1.0,,1
40.65_-73.81,16,1.0,1.0,0.0,3
40.65_-73.81,17,1.0,1.0,,1
40.65_-73.81,18,1.0,1.0,,1
40.65_-73.81,19,1.0,1.0,0.0,2
40.65_-73.81,23,1.0,1.0,,1
40.65_-73.88,18,1.0,1.0,,1
40.65_-73.93,6,1.0,1.0,,1
40.65_-73.95,0,1.0,1.0,,1
40.65_-73.95,1,1.0,1.0,,1
40.65_-73.95,2,1.0,1.0,,1
40.65_-73.95,8,1.0,1.0,,1
40.65_-73.96,0,1.0,1.0,0.0,2
40.65_-73.96,1,1.0,1.0,,1
40.65_-73.96,2,1.0,1.0,0.0,2
40.65_-73.96,3,1.0,1.0,0.0,3
40.65_-73.96,4,1.0,1.0,,1
40.65_-73.96,5,1.0,1.0,0.0,2
40.65_-73.96,6,1.0,1.0,0.0,2
40.65_-73.96,7,1.0,1.0,,1
40.65_-73.96,8,1.0,1.0,,1
40.65_-73.96,16,1.0,1.0,,1
40.65_-73.97,1,1.0,1.0,0.0,2
40.65_-73.97,7,1.0,1.0,0.0,2
40.65_-73.97,8,1.0,1.0,0.0,2
40.65_-73.97,9,1.0,1.0,,1
40.65_-73.97,12,1.0,1.0,,1
40.65_-73.97,16,1.0,1.0,,1
40.65_-73.98,8,1.0,1.0,0.0,3
40.65_-73.98,10,1.0,1.0,,1
40.65_-73.99,11,1.0,1.0,,1
40.65_-74.0,0,1.0,1.0,,1
40.65_-74.0,1,1.0,1.0,,1
40.65_-74.0,2,1.0,1.0,,1
40.65_-74.0,3,1.0,1.0,,1
40.65_-74.0,11,1.0,1.0,,1
40.65_-74.0,13,1.0,1.0,,1
40.65_-74.0,22,1.0,1.0,,1
40.65_-74.01,1,1.0,1.0,,1
40.65_-74.01,2,1.0,1.0,,1
40.65_-74.01,4,1.0,1.0,,1
40.65_-74.01,5,1.0,1.0,,1
40.65_-74.02,10,1.0,1.0,,1
40.65_-74.02,15,1.0,1.0,,1
40.65_-74.02,16,1.0,1.0,,1
40.66_-73.51,20,1.0,1.0,,1
40.66_-73.75,5,1.0,1.0,,1
40.66_-73.75,20,1.0,1.0,,1
40.66_-73.79,0,1.0,1.0,0.0,3
40.66_-73.79,1,1.0,1.0,,1
40.66_-73.79,6,1.0,1.0,0.0,2
40.66_-73.79,7,1.0,1.0,,1
40.66_-73.79,8,1.0,1.0,0.0,2
40.66_-73.79,9,1.0,1.0,0.0,3
40.66_-73.79,10,1.0,1.0,,1
40.66_-73.79,11,1.0,1.0,,1
40.66_-73.79,12,1.0,1.0,0.0,2
40.66_-73.79,13,1.0,1.0,0.0,3
40.66_-73.79,14,1.0,1.0,0.0,4
40.66_-73.79,15,1.1666666666666667,1.0,0.408248290463863,6
40.66_-73.79,16,1.0,1.0,0.0,3
40.66_-73.79,17,1.0,1.0,0.0,3
40.66_-73.79,18,1.0,1.0,0.0,2
40.66_-73.79,19,1.0,1.0,0.0,3
40.66_-73.79,20,1.0,1.0,0.0,3
40.66_-73.79,22,1.0,1.0,0.0,3
40.66_-73.79,23,1.0,1.0,,1
40.66_-73.8,0,1.0,1.0,,1
40.66_-73.8,6,1.0,1.0,,1
40.66_-73.8,8,1.0,1.0,,1
40.66_-73.8,12,1.0,1.0,0.0,2
40.66_-73.8,13,1.0,1.0,,1
40.66_-73.8,14,1.0,1.0,0.0,2
40.66_-73.8,15,1.0,1.0,0.0,2
40.66_-73.8,16,1.0,1.0,,1
40.66_-73.8,19,1.0,1.0,0.0,2
40.66_-73.8,20,1.0,1.0,,1
40.66_-73.8,21,1.0,1.0,,1
40.66_-73.81,0,1.0,1.0,,1
40.66_-73.81,2,1.0,1.0,,1
40.66_-73.81,12,1.0,1.0,,1
40.66_-73.81,14,1.0,1.0,,1
40.66_-73.81,15,1.0,1.0,0.0,2
40.66_-73.81,16,1.0,1.0,0.0,2
40.66_-73.81,18,1.0,1.0,,1
40.66_-73.81,19,1.0,1.0,,1
40.66_-73.81,20,1.0,1.0,0.0,2
40.66_-73.81,21,1.0,1.0,0.0,2
40.66_-73.81,22,1.0,1.0,0.0,2
40.66_-73.82,23,1.0,1.0,,1
40.66_-73.88,7,1.0,1.0,,1
40.66_-73.89,16,1.0,1.0,,1
40.66_-73.93,5,1.0,1.0,,1
40.66_-73.93,8,1.0,1.0,,1
40.66_-73.93,15,1.0,1.0,0.0,2
40.66_-73.93,16,1.0,1.0,,1
40.66_-73.93,18,1.0,1.0,,1
40.66_-73.93,20,1.0,1.0,,1
40.66_-73.94,2,1.0,1.0,,1
40.66_-73.94,3,1.0,1.0,,1
40.66_-73.94,13,1.0,1.0,,1
40.66_-73.95,0,1.0,1.0,,1
40.66_-73.95,3,1.0,1.0,,1
40.66_-73.95,4,1.0,1.0,,1
40.66_-73.95,7,1.0,1.0,,1
40.66_-73.95,8,1.0,1.0,,1
40.66_-73.95,22,1.0,1.0,,1
40.66_-73.95,23,2.0,2.0,,1
40.66_-73.96,0,1.0,1.0,0.0,5
40.66_-73.96,1,1.25,1.0,0.5,4
40.66_-73.96,2,1.0,1.0,0.0,3
40.66_-73.96,3,1.5,1.5,0.7071067811865476,2
40.66_-73.96,4,2.0,2.0,,1
40.66_-73.96,5,1.0,1.0,,1
40.66_-73.96,7,1.0,1.0,0.0,3
40.66_-73.96,8,1.0,1.0,,1
40.66_-73.96,10,1.0,1.0,0.0,3
40.66_-73.96,11,1.0,1.0,0.0,2
40.66_-73.96,14,1.0,1.0,0.0,2
40.66_-73.96,15,1.0,1.0,,1
40.66_-73.96,16,1.0,1.0,,1
40.66_-73.96,17,1.0,1.0,,1
40.66_-73.96,18,1.0,1.0,0.0,3
40.66_-73.96,19,1.0,1.0,,1
40.66_-73.96,20,1.0,1.0,,1
40.66_-73.96,21,1.0,1.0,,1
40.66_-73.96,22,1.0,1.0,0.0,4
40.66_-73.96,23,1.25,1.0,0.5,4
40.66_-73.98,0,1.0,1.0,0.0,2
40.66_-73.98,1,1.0,1.0,,1
40.66_-73.98,3,1.0,1.0,,1
40.66_-73.98,6,1.0,1.0,,1
40.66_-73.98,9,1.0,1.0,0.0,2
40.66_-73.98,13,1.0,1.0,,1
40.66_-73.98,17,1.0,1.0,,1
40.66_-73.98,19,1.0,1.0,,1
40.66_-73.98,21,1.0,1.0,,1
40.66_-73.98,22,1.0,1.0,0.0,2
40.66_-73.98,23,1.0,1.0,0.0,2
40.66_-73.99,0,1.0,1.0,,1
40.66_-73.99,1,1.0,1.0,,1
40.66_-73.99,2,1.0,1.0,,1
40.66_-73.99,3,1.5,1.5,0.7071067811865476,2
40.66_-73.99,4,1.0,1.0,,1
40.66_-73.99,7,1.0,1.0,,1
40.66_-73.99,13,1.0,1.0,,1
40.66_-73.99,16,1.0,1.0,,1
40.66_-73.99,20,1.0,1.0,0.0,2
40.66_-73.99,21,1.0,1.0,,1
40.66_-73.99,23,1.0,1.0,,1
40.66_-74.0,1,1.0,1.0,,1
40.66_-74.0,3,1.0,1.0,0.0,2
40.66_-74.0,4,1.0,1.0,,1
40.66_-74.0,7,1.0,1.0,,1
40.66_-74.0,9,1.0,1.0,,1
40.66_-74.0,10,1.0,1.0,,1
40.66_-74.0,16,1.0,1.0,,1
40.66_-74.0,19,1.0,1.0,,1
40.66_-74.0,21,1.0,1.0,,1
40.66_-74.0,23,1.0,1.0,,1
40.66_-74.01,0,1.0,1.0,,1
40.67_-73.62,16,1.0,1.0,,1
40.67_-73.76,1,1.0,1.0,,1
40.67_-73.77,5,1.0,1.0,,1
40.67_-73.78,2,1.0,1.0,,1
40.67_-73.79,6,1.0,1.0,,1
40.67_-73.79,8,1.0,1.0,,1
40.67_-73.79,16,1.0,1.0,0.0,2
40.67_-73.79,21,1.0,1.0,,1
40.67_-73.8,0,1.0,1.0,,1
40.67_-73.8,5,1.0,1.0,,1
40.67_-73.8,6,1.0,1.0,0.0,2
40.67_-73.8,7,2.0,2.0,,1
40.67_-73.8,9,1.0,1.0,0.0,2
40.67_-73.8,12,1.0,1.0,,1
40.67_-73.8,13,1.0,1.0,,1
40.67_-73.8,14,1.0,1.0,,1
40.67_-73.8,15,1.0,1.0,0.0,6
40.67_-73.8,17,1.0,1.0,,1
40.67_-73.8,18,1.25,1.0,0.5,4
40.67_-73.8,19,1.0,1.0,,1
40.67_-73.8,20,1.0,1.0,,1
40.67_-73.8,21,1.0,1.0,0.0,2
40.67_-73.8,22,1.0,1.0,,1
40.67_-73.8,23,1.0,1.0,,1
40.67_-73.82,13,1.0,1.0,,1
40.67_-73.82,15,1.0,1.0,,1
40.67_-73.82,16,1.0,1.0,,1
40.67_-73.83,18,1.0,1.0,,1
40.67_-73.84,15,1.0,1.0,,1
40.67_-73.91,0,1.0,1.0,,1
40.67_-73.91,10,1.0,1.0,,1
40.67_-73.91,11,1.0,1.0,,1
40.67_-73.93,2,1.0,1.0,,1
40.67_-73.93,5,1.0,1.0,,1
40.67_-73.93,9,1.0,1.0,,1
40.67_-73.93,13,1.0,1.0,0.0,2
40.67_-73.93,19,1.0,1.0,,1
40.67_-73.93,22,1.0,1.0,,1
40.67_-73.94,2,1.0,1.0,,1
40.67_-73.94,9,1.0,1.0,,1
40.67_-73.94,11,1.0,1.0,,1
40.67_-73.94,12,1.0,1.0,0.0,2
40.67_-73.94,20,1.0,1.0,,1
40.67_-73.95,0,1.0,1.0,0.0,5
40.67_-73.95,1,1.0,1.0,,1
40.67_-73.95,2,1.5,1.5,0.7071067811865476,2
40.67_-73.95,4,1.0,1.0,,1
40.67_-73.95,6,1.0,1.0,,1
40.67_-73.95,7,1.0,1.0,,1
40.67_-73.95,11,1.0,1.0,,1
40.67_-73.95,14,1.0,1.0,0.0,2
40.67_-73.95,15,1.0,1.0,,1
40.67_-73.95,18,1.0,1.0,,1
40.67_-73.95,22,1.0,1.0,,1
40.67_-73.95,23,1.0,1.0,,1
40.67_-73.96,0,1.0,1.0,0.0,2
40.67_-73.96,1,1.0,1.0,0.0,2
40.67_-73.96,2,1.0,1.0,0.0,3
40.67_-73.96,3,1.0,1.0,0.0,2
40.67_-73.96,5,1.0,1.0,,1
40.67_-73.96,8,1.0,1.0,0.0,2
40.67_-73.96,9,1.0,1.0,0.0,2
40.67_-73.96,11,1.0,1.0,,1
40.67_-73.96,12,1.0,1.0,,1
40.67_-73.96,13,1.0,1.0,0.0,2
40.67_-73.96,14,1.0,1.0,0.0,2
40.67_-73.96,16,1.0,1.0,,1
40.67_-73.96,17,1.0,1.0,0.0,2
40.67_-73.96,18,1.0,1.0,,1
40.67_-73.96,19,1.0,1.0,,1
40.67_-73.96,21,1.0,1.0,,1
40.67_-73.96,22,1.0,1.0,0.0,2
40.67_-73.96,23,1.0,1.0,0.0,3
40.67_-73.97,3,1.0,1.0,,1
40.67_-73.97,4,1.0,1.0,0.0,2
40.67_-73.97,6,1.0,1.0,,1
40.67_-73.97,7,1.0,1.0,0.0,2
40.67_-73.97,8,1.0,1.0,,1
40.67_-73.97,10,1.0,1.0,0.0,2
40.67_-73.97,15,1.0,1.0,,1
40.67_-73.97,18,1.0,1.0,,1
40.67_-73.97,19,1.0,1.0,0.0,3
40.67_-73.97,20,1.0,1.0,,1
40.67_-73.97,21,1.0,1.0,0.0,3
40.67_-73.97,22,1.3333333333333333,1.0,0.5773502691896257,3
40.67_-73.97,23,1.0,1.0,0.0,2
40.67_-73.98,0,1.0,1.0,0.0,2
40.67_-73.98,1,2.0,2.0,0.816496580927726,4
40.67_-73.98,2,1.0,1.0,0.0,2
40.67_-73.98,6,1.0,1.0,,1
40.67_-73.98,7,1.0,1.0,0.0,2
40.67_-73.98,8,1.5,1.5,0.7071067811865476,2
40.67_-73.98,9,1.0,1.0,,1
40.67_-73.98,10,1.0,1.0,,1
40.67_-73.98,13,1.0,1.0,,1
40.67_-73.98,14,1.0,1.0,0.0,2
40.67_-73.98,15,1.0,1.0,0.0,2
40.67_-73.98,16,1.0,1.0,,1
40.67_-73.98,18,1.0,1.0,0.0,5
40.67_-73.98,19,1.0,1.0,0.0,3
40.67_-73.98,20,1.5,1.5,0.7071067811865476,2
40.67_-73.98,21,1.0,1.0,0.0,5
40.67_-73.98,22,1.0,1.0,0.0,7
40.67_-73.98,23,1.1428571428571428,1.0,0.3779644730092272,7
40.67_-73.99,0,1.1428571428571428,1.0,0.37796447300922725,7
40.67_-73.99,1,1.25,1.0,0.7071067811865476,8
40.67_-73.99,2,1.4,1.0,0.5477225575051661,5
40.67_-73.99,3,1.2,1.0,0.4472135954999579,5
